	modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
9746	ENSG00000155254	ENSG00000155254	83.6931434	0.209490824	0.13432257	1.559609999	0.118852072	0.26770063
9782	ENSG00000107816	ENSG00000107816	154.8817434	-0.288823347	0.096933732	-2.979595851	0.002886289	0.025053536
9808	ENSG00000120055	ENSG00000120055	2.383202659	0.551263809	0.521262307	1.05755548	0.290258148	NA
9814	ENSG00000156398	ENSG00000156398	85.11333636	-0.404392057	0.165851816	-2.438273317	0.014757611	0.068492095
9845	ENSG00000148700	ENSG00000148700	1051.798395	-0.043233216	0.061111155	-0.707452123	0.479285555	0.652410029
9859	ENSG00000151532	ENSG00000151532	362.4393409	0.173264907	0.056076003	3.089822672	0.00200276	0.020117251
9872	ENSG00000099204	ENSG00000099204	849.4978297	-0.283206467	0.115723406	-2.447270406	0.01439428	0.067308413
9898	ENSG00000165672	ENSG00000165672	244.8269967	0.173128545	0.084988637	2.037078722	0.041642154	0.13404851
9902	ENSG00000151929	ENSG00000151929	93.96630504	-0.120215952	0.144809193	-0.830167955	0.40644383	0.587863394
9913	ENSG00000107679	ENSG00000107679	298.4968994	-0.459394941	0.116463428	-3.944542511	8.00E-05	0.003361249
9918	ENSG00000138161	ENSG00000138161	15.34087881	-0.442073476	0.294631813	-1.500426824	0.133503876	NA
9931	ENSG00000065154	ENSG00000065154	116.0466109	0.034103818	0.111331372	0.306327112	0.759355598	0.859886848
9947	ENSG00000148848	ENSG00000148848	25.72817819	-1.199157437	0.278988416	-4.298233794	1.72E-05	0.00148821
10006	ENSG00000174915	ENSG00000174915	117.1192662	-0.197801469	0.102203389	-1.935370944	0.052944792	0.156064867
10041	ENSG00000184545	ENSG00000184545	27.88154722	-0.399638099	0.255438786	-1.564516124	0.117696409	0.266084421
10068	ENSG00000254827	ENSG00000254827	9.163665877	0.418387207	0.34455827	1.214271266	0.224644154	NA
10085	ENSG00000221996	ENSG00000221996	0.073497137	0.640328937	3.213687566	0.199250526	0.842066778	NA
10156	ENSG00000166311	ENSG00000166311	175.321834	-0.119930518	0.091043215	-1.317292215	0.187740694	0.358233987
10157	ENSG00000166313	ENSG00000166313	187.7645072	-0.368299756	0.125813016	-2.927358128	0.00341855	0.027831352
10165	ENSG00000166337	ENSG00000166337	343.3447847	0.202460185	0.070873327	2.856648546	0.004281396	0.031635508
10167	ENSG00000166341	ENSG00000166341	85.31115448	-0.472889682	0.196154733	-2.410799242	0.015917608	0.071641422
10193	ENSG00000166405	ENSG00000166405	74.65959061	-0.295027982	0.166633287	-1.770522489	0.076640141	0.199027861
10267	ENSG00000134333	ENSG00000134333	567.0507031	0.255973498	0.100108796	2.55695313	0.010559344	0.055343581
10300	ENSG00000109881	ENSG00000109881	6.697337713	-0.175557422	0.403225538	-0.435382697	0.663284668	NA
10329	ENSG00000135363	ENSG00000135363	413.6850653	0.335181101	0.103862063	3.227175449	0.001250188	0.015438243
10343	ENSG00000179241	ENSG00000179241	33.5996582	0.229789389	0.18955698	1.212244408	0.225418837	0.401154079
10361	ENSG00000157570	ENSG00000157570	242.3701212	-0.02659394	0.109568662	-0.242714834	0.808226315	0.889571066
10378	ENSG00000180423	ENSG00000180423	25.55553268	0.238478648	0.178571289	1.335481477	0.181718814	0.350670777
10386	ENSG00000149182	ENSG00000149182	555.9627385	-0.06303545	0.050926427	-1.237774838	0.215799561	0.390839568
10560	ENSG00000013725	ENSG00000013725	969.0235915	-0.304758418	0.120747331	-2.523935023	0.011604938	0.058602941
10561	ENSG00000110448	ENSG00000110448	593.6472265	-0.11490469	0.115471442	-0.995091842	0.319691598	0.506207104
10599	ENSG00000149016	ENSG00000149016	36.31353085	-0.381222681	0.181894537	-2.095844591	0.036095979	0.122043236
10603	ENSG00000149541	ENSG00000149541	151.8629048	-0.234365112	0.087294932	-2.684750489	0.007258397	0.043342893
10642	ENSG00000168005	ENSG00000168005	56.00946039	-0.26087096	0.137878381	-1.892036722	0.058486088	0.166618653
10645	ENSG00000110583	ENSG00000110583	132.3222257	-0.251293087	0.108924742	-2.307034035	0.021052923	0.086146244
10649	ENSG00000133315	ENSG00000133315	37.19404754	-0.254538294	0.172791985	-1.473090859	0.140726538	0.297176429
10650	ENSG00000126500	ENSG00000126500	15.05020071	0.071772899	0.347771346	0.206379564	0.836494432	NA
10656	ENSG00000173511	ENSG00000173511	58.31636954	-0.332661801	0.179951701	-1.84861715	0.064513115	0.177324333
10672	ENSG00000068831	ENSG00000068831	1937.072638	-0.26146673	0.060214206	-4.342276506	1.41E-05	0.00132132
10675	ENSG00000168067	ENSG00000168067	429.9217271	-0.222551	0.067736073	-3.285561024	0.001017795	0.013658901
10692	ENSG00000149823	ENSG00000149823	770.2430097	0.005184411	0.06544605	0.079216553	0.936860378	0.966880046
10707	ENSG00000168056	ENSG00000168056	434.8996164	-0.450143386	0.141788585	-3.174750532	0.001499654	0.016854617
10732	ENSG00000175376	ENSG00000175376	142.1481363	-0.007446367	0.095765839	-0.077755983	0.938022161	0.967569406
10744	ENSG00000174807	ENSG00000174807	36.62643755	0.022988685	0.316262249	0.072688678	0.942053858	0.969601222
10748	ENSG00000174669	ENSG00000174669	39.58209119	-0.376686184	0.18983883	-1.984242018	0.047228866	0.144662655
10757	ENSG00000174080	ENSG00000174080	33.97327906	-0.394491951	0.185645452	-2.124975038	0.033588696	0.116343167
10782	ENSG00000172508	ENSG00000172508	127.7898654	-0.579385996	0.157414326	-3.680643367	0.000232646	0.006188982
10838	ENSG00000225805	ENSG00000225805	4.675369534	-0.191518413	0.530007382	-0.361350463	0.717837475	NA
10861	ENSG00000021300	ENSG00000021300	91.80937461	-0.319586769	0.164576872	-1.94186926	0.05215293	0.154708514
10899	ENSG00000078124	ENSG00000078124	141.5831361	0.316105241	0.115934467	2.726585531	0.006399336	0.040058892
10923	ENSG00000165490	ENSG00000165490	39.83172546	0.5541761	0.198346802	2.793975478	0.005206443	0.035604066
10944	ENSG00000109861	ENSG00000109861	862.210909	0.208478175	0.078505631	2.655582438	0.007917158	0.045917173
10960	ENSG00000180773	ENSG00000180773	159.0911249	0.030793487	0.108317914	0.284288036	0.776189654	0.869036721
10962	ENSG00000166002	ENSG00000166002	94.71004367	0.644466963	0.169227835	3.808279904	0.000139937	0.004700278
10988	ENSG00000184384	ENSG00000184384	515.5002983	0.042575126	0.073967079	0.575595613	0.564888547	0.722929431
11017	ENSG00000137752	ENSG00000137752	717.7381442	0.452135186	0.089251737	5.065841852	4.07E-07	0.000198765
11018	ENSG00000204397	ENSG00000204397	145.6219315	0.518120534	0.131399713	3.943087263	8.04E-05	0.003361249
11042	ENSG00000137710	ENSG00000137710	99.69693957	0.032968998	0.115300335	0.285940176	0.774923942	0.868755704
11068	ENSG00000150782	ENSG00000150782	27.02743948	0.455184134	0.196933322	2.31136168	0.020812886	0.085521246
11075	ENSG00000170209	ENSG00000170209	9.570199186	-1.069023053	0.400733601	-2.667665126	0.007638035	NA
11104	ENSG00000167257	ENSG00000167257	98.4580009	-0.161459692	0.114305389	-1.412529134	0.157794219	0.319887711
11120	ENSG00000198851	ENSG00000198851	983.6979982	-0.072031367	0.105587524	-0.682195815	0.495115141	0.66589333
11128	ENSG00000118096	ENSG00000118096	44.21017193	-0.150741641	0.17156834	-0.878609898	0.379612827	0.563553788
11147	ENSG00000172273	ENSG00000172273	136.7868741	-0.226519765	0.093535073	-2.421762859	0.015445426	0.070269516
11239	ENSG00000134954	ENSG00000134954	2882.985226	-0.217803285	0.103369418	-2.107037932	0.035114292	0.119649299
11248	ENSG00000170322	ENSG00000170322	306.8121457	-0.098651344	0.058956018	-1.673304049	0.094267456	0.228402352
11279	ENSG00000171823	ENSG00000171823	226.5503551	-0.09759409	0.088462607	-1.103224205	0.269929812	0.453263087
11297	ENSG00000078237	ENSG00000078237	78.93638364	0.032364312	0.124114885	0.260760921	0.794276883	0.87965323
11319	ENSG00000139193	ENSG00000139193	100.7848343	-0.21610239	0.139492621	-1.549203025	0.121332922	0.271233602
11321	ENSG00000139190	ENSG00000139190	297.1961329	-0.092522083	0.074830654	-1.236419541	0.216302656	0.391449204
11324	ENSG00000111640	ENSG00000111640	1730.124662	0.339218379	0.08600671	3.944092045	8.01E-05	0.003361249
11326	ENSG00000111641	ENSG00000111641	139.2595322	-0.106402412	0.110340402	-0.964310532	0.334890262	0.520281475
11333	ENSG00000111652	ENSG00000111652	194.5640897	-0.011365322	0.079361172	-0.143210105	0.886124249	0.937470386
11343	ENSG00000111669	ENSG00000111669	650.1344936	0.178444136	0.071686539	2.489227926	0.012802086	0.062190631
11346	ENSG00000111674	ENSG00000111674	124.4473916	-0.364944195	0.165385204	-2.206631465	0.027339817	0.102278433
11371	ENSG00000171860	ENSG00000171860	178.6861478	0.660014187	0.181533534	3.635770065	0.000277151	0.006786869
11372	ENSG00000089818	ENSG00000089818	228.9160881	0.076406345	0.076992078	0.99239229	0.321006199	0.507428919
11373	ENSG00000111729	ENSG00000111729	91.59075375	0.249207588	0.132676014	1.878316816	0.060337838	0.170251522
11376	ENSG00000205846	ENSG00000205846	9.27067074	0.506739636	0.395756581	1.28043262	0.200393028	NA
11396	ENSG00000172322	ENSG00000172322	420.3631335	0.497519324	0.248438566	2.002584913	0.045221861	0.140716832
11397	ENSG00000165682	ENSG00000165682	89.88190764	0.671196784	0.240478683	2.791086415	0.005253145	0.035735159
11398	ENSG00000256660	ENSG00000256660	20.45091508	0.220656649	0.300667212	0.733889963	0.463015805	0.639506341
11428	ENSG00000255837	ENSG00000255837	16.61876846	-0.23499209	0.277053782	-0.848182214	0.396336501	NA
11445	ENSG00000111266	ENSG00000111266	344.7551889	-0.100276746	0.073902962	-1.356870453	0.174822377	0.342193117
11463	ENSG00000084463	ENSG00000084463	293.6375297	-0.069910796	0.083712455	-0.835130166	0.403644424	0.585182371
11477	ENSG00000008394	ENSG00000008394	42.12683893	0.405800685	0.193708648	2.094902261	0.036179682	0.122115515
11507	ENSG00000060982	ENSG00000060982	55.82477064	0.645855829	0.241651476	2.672674876	0.007524914	0.044342301
11572	ENSG00000139173	ENSG00000139173	17.08406178	-0.474423402	0.247042628	-1.920411088	0.054805994	NA
11573	ENSG00000184613	ENSG00000184613	299.969041	-0.299788704	0.171944343	-1.743521763	0.081242516	0.206748485
11578	ENSG00000111371	ENSG00000111371	1336.487376	-0.25572301	0.087720738	-2.915194467	0.00355467	0.028369788
11582	ENSG00000179715	ENSG00000179715	343.3544344	-0.190904479	0.122995041	-1.552131511	0.12063076	0.270109851
11592	ENSG00000152556	ENSG00000152556	77.37814813	-0.226303842	0.113873759	-1.987322144	0.046886709	0.143954075
11617	ENSG00000181929	ENSG00000181929	98.94752136	0.272635065	0.097463792	2.797295879	0.005153232	0.035425869
11660	ENSG00000184271	ENSG00000184271	99.2868895	-0.507835686	0.160008451	-3.1738054	0.001504545	0.016893442
11690	ENSG00000170486	ENSG00000170486	28.814728	-0.898691103	0.351396346	-2.557485624	0.010543192	0.055283568
11691	ENSG00000186049	ENSG00000186049	18.06671926	-0.646325474	0.364228578	-1.774505113	0.075979637	0.197833137
11710	ENSG00000172819	ENSG00000172819	147.5950908	-0.183979657	0.10922063	-1.68447716	0.09208949	0.224980059
11715	ENSG00000094914	ENSG00000094914	102.508888	0.001816764	0.105845799	0.017164249	0.986305583	0.993348949
11721	ENSG00000139625	ENSG00000139625	185.3547933	-0.101061668	0.085915824	-1.176287007	0.239480206	0.418138913
11742	ENSG00000111481	ENSG00000111481	259.6826043	0.053926701	0.068257671	0.790046018	0.429500894	0.608558818
11770	ENSG00000170439	ENSG00000170439	2.806690403	0.322968096	0.862779919	0.374334275	0.708155635	NA
11773	ENSG00000135441	ENSG00000135441	19.14655799	0.330072056	0.216313492	1.525896762	0.127035577	0.279616223
11783	ENSG00000065357	ENSG00000065357	917.5559573	-0.311622147	0.096952429	-3.214175761	0.001308196	0.015715022
11784	ENSG00000185664	ENSG00000185664	42.45125434	-0.351489829	0.206860503	-1.69916356	0.08928837	0.220103602
11787	ENSG00000139531	ENSG00000139531	67.90159733	0.014734147	0.13152358	0.112026657	0.91080227	0.952303261
11824	ENSG00000166856	ENSG00000166856	18.65874503	-0.685616089	0.242407196	-2.828365247	0.004678639	0.033193774
11828	ENSG00000166881	ENSG00000166881	118.3581681	-0.20703165	0.092555552	-2.236836642	0.025297019	0.097064503
11848	ENSG00000178498	ENSG00000178498	39.97658227	-0.725362893	0.170005533	-4.266701673	1.98E-05	0.001532197
11922	ENSG00000139291	ENSG00000139291	86.00565043	-0.356066367	0.118683915	-3.000123202	0.002698704	0.023998462
11994	ENSG00000136014	ENSG00000136014	20.03620665	-0.321714505	0.346740335	-0.927825444	0.353498124	0.539074321
12000	ENSG00000111144	ENSG00000111144	913.7842406	0.293922016	0.100364009	2.928559922	0.003405362	0.027743198
12006	ENSG00000075415	ENSG00000075415	695.2480276	0.120288992	0.045807885	2.625945122	0.008640875	0.048521598
12035	ENSG00000179088	ENSG00000179088	44.34078414	-0.13097597	0.211991402	-0.617836237	0.536683294	0.701885505
12062	ENSG00000151136	ENSG00000151136	211.8683576	-0.166466539	0.139814016	-1.19062841	0.233799494	0.411510257
12077	ENSG00000135093	ENSG00000135093	57.96367689	-0.129039757	0.138688914	-0.930425892	0.352150618	0.538066372
12078	ENSG00000189046	ENSG00000189046	22.19586971	-0.179858546	0.21100342	-0.852396353	0.393994144	0.576595936
12089	ENSG00000139433	ENSG00000139433	236.3557426	0.028161747	0.079556643	0.353983604	0.723351171	0.835828225
12111	ENSG00000204842	ENSG00000204842	435.1171192	-0.015870739	0.056725269	-0.279782535	0.779644352	0.870583112
12115	ENSG00000111275	ENSG00000111275	206.2352295	0.366900758	0.14305423	2.564766931	0.010324513	0.05456218
12150	ENSG00000135108	ENSG00000135108	219.1436323	-0.186640798	0.101515814	-1.838539145	0.065982999	0.179892426
12154	ENSG00000176871	ENSG00000176871	257.2080793	0.219092572	0.087542561	2.502697761	0.012325075	0.060854085
12156	ENSG00000089220	ENSG00000089220	166.0391967	-0.122626548	0.1259113	-0.973912174	0.330100148	0.516177467
12165	ENSG00000135127	ENSG00000135127	192.5093468	-0.214783511	0.106136557	-2.023652509	0.043005918	0.136568767
12177	ENSG00000111786	ENSG00000111786	326.3490307	0.048058053	0.070737733	0.67938357	0.496894857	0.667294488
12178	ENSG00000088986	ENSG00000088986	168.3954642	0.29530618	0.103495573	2.853321867	0.004326478	0.031755333
12210	ENSG00000184047	ENSG00000184047	51.1323131	-0.120332978	0.154820951	-0.777239625	0.437017408	0.615352335
12227	ENSG00000090975	ENSG00000090975	285.0420321	-0.308651107	0.111777427	-2.761300863	0.005757161	0.037726415
12264	ENSG00000061936	ENSG00000061936	669.9608898	-0.077005531	0.052889798	-1.455961898	0.145403153	0.303886127
12292	ENSG00000196199	ENSG00000196199	627.2555506	-0.112044247	0.058803582	-1.905398328	0.056728312	0.162976061
12305	ENSG00000150459	ENSG00000150459	267.0224597	0.163068076	0.076893581	2.120698159	0.033947212	0.117067591
12361	ENSG00000133105	ENSG00000133105	15.19854037	-0.039382171	0.322622183	-0.122069013	0.902844363	NA
12371	ENSG00000172915	ENSG00000172915	62.6624935	-0.366856342	0.162649798	-2.255498292	0.024102069	0.094071689
12377	ENSG00000133104	ENSG00000133104	206.950764	0.043206692	0.092504889	0.467074685	0.640446446	0.779330938
12395	ENSG00000150907	ENSG00000150907	592.9574568	-0.025399218	0.071098433	-0.357240201	0.720911993	0.834110429
12397	ENSG00000102743	ENSG00000102743	39.00735594	-0.383625351	0.162405579	-2.362143923	0.018169587	0.078070783
12441	ENSG00000139687	ENSG00000139687	348.9003367	0.095488268	0.071108123	1.342860187	0.17931725	0.347347766
12443	ENSG00000136161	ENSG00000136161	391.7924533	0.118494658	0.092378695	1.282705482	0.199595279	0.371558278
12541	ENSG00000088387	ENSG00000088387	427.9465319	-0.252447123	0.119015427	-2.121129419	0.033910913	0.117067591
12542	ENSG00000134882	ENSG00000134882	421.3592758	-0.049898847	0.052453344	-0.951299635	0.341452292	0.52734014
12577	ENSG00000134905	ENSG00000134905	774.4976431	0.088492552	0.068340369	1.294879637	0.195361754	0.367115214
12586	ENSG00000126217	ENSG00000126217	83.47736594	-0.573747987	0.171531374	-3.344857407	0.000823249	0.01220443
12651	ENSG00000165795	ENSG00000165795	39.52123306	-0.174347912	0.164649587	-1.058902818	0.289644041	0.476213148
12667	ENSG00000165821	ENSG00000165821	17.54208409	-0.117718663	0.283828282	-0.414753112	0.678322647	0.805616509
12676	ENSG00000155465	ENSG00000155465	729.9563004	0.482859581	0.099946074	4.831201095	1.36E-06	0.00037103
12700	ENSG00000092096	ENSG00000092096	22.08732274	-0.77243831	0.308839548	-2.50109908	0.012380854	0.060950299
12730	ENSG00000100926	ENSG00000100926	15.0146016	0.297254223	0.224059842	1.326673359	0.184616757	NA
12753	ENSG00000100445	ENSG00000100445	17.83318751	-0.339819031	0.223937076	-1.517475522	0.129146669	0.282622532
12817	ENSG00000129534	ENSG00000129534	303.347597	0.035820141	0.084464376	0.424085787	0.67150325	0.801359477
12888	ENSG00000165617	ENSG00000165617	45.49242141	0.335077845	0.376890322	0.889059299	0.373971211	0.558486479
12906	ENSG00000027075	ENSG00000027075	929.034834	-0.257697384	0.095982506	-2.684837011	0.007256518	0.043342893
12907	ENSG00000182107	ENSG00000182107	13.22134889	-0.608317011	0.277681031	-2.190704237	0.028473202	NA
12935	ENSG00000196553	ENSG00000196553	8.289700254	-0.375944766	0.345627614	-1.087716232	0.2767204	NA
12948	ENSG00000072042	ENSG00000072042	112.7615307	-0.122935161	0.094879414	-1.295698992	0.195079209	0.366760143
12955	ENSG00000081177	ENSG00000081177	48.71858287	-0.152466	0.156332257	-0.975268972	0.329426857	0.51560939
12970	ENSG00000134007	ENSG00000134007	12.24832568	-0.202351475	0.321033225	-0.630313185	0.528489698	NA
12972	ENSG00000133985	ENSG00000133985	213.6761496	0.02755939	0.12479538	0.22083662	0.825219649	0.901019986
12973	ENSG00000006432	ENSG00000006432	63.40204637	-0.459429559	0.181290011	-2.534224345	0.011269655	0.057627695
12991	ENSG00000176903	ENSG00000176903	187.3271287	-0.227300142	0.104213095	-2.181109229	0.029175338	0.106154528
13038	ENSG00000165548	ENSG00000165548	40.30990407	0.151429657	0.262825405	0.576160654	0.564506597	0.722834065
13063	ENSG00000054983	ENSG00000054983	299.6681963	0.165349884	0.066773645	2.476274643	0.013276141	0.063599964
13073	ENSG00000042088	ENSG00000042088	163.7626449	-0.205668469	0.094161435	-2.184211275	0.028946727	0.105801365
13075	ENSG00000100764	ENSG00000100764	94.60902504	0.197304258	0.100438675	1.964425134	0.04948081	0.149114691
13084	ENSG00000133962	ENSG00000133962	21.07338763	-0.166500572	0.268127885	-0.620974475	0.534616417	0.700273048
13085	ENSG00000165929	ENSG00000165929	535.0469064	-0.325812554	0.13300311	-2.449661174	0.01429907	0.067078957
13143	ENSG00000127152	ENSG00000127152	1125.732203	-0.272304092	0.116770971	-2.331950216	0.01970331	0.082416204
13184	ENSG00000126215	ENSG00000126215	205.8014867	-0.082684749	0.08131959	-1.016787573	0.309254495	0.495785605
13188	ENSG00000156414	ENSG00000156414	47.42018761	0.525321903	0.246622848	2.130061786	0.033166513	0.115561803
13194	ENSG00000203485	ENSG00000203485	381.9519184	-0.204724117	0.1211777	-1.689453726	0.091132512	0.223338298
13212	ENSG00000182809	ENSG00000182809	68.29648145	-0.18732741	0.214777489	-0.872192942	0.383103129	0.566669361
13238	ENSG00000128739	ENSG00000128739	27.50474584	-0.639664756	0.220595331	-2.899720286	0.003734958	0.029311192
13252	ENSG00000034053	ENSG00000034053	340.936167	-0.39603365	0.147872364	-2.678212743	0.007401619	0.043901833
13266	ENSG00000169918	ENSG00000169918	55.93746726	-0.335064988	0.22487534	-1.490003253	0.136223381	0.29170165
13278	ENSG00000134153	ENSG00000134153	101.6886893	0.152471638	0.102713414	1.484437438	0.137692909	0.293618327
13285	ENSG00000176454	ENSG00000176454	138.687952	-0.0669432	0.092102868	-0.72683079	0.467329619	0.643238238
13316	ENSG00000128944	ENSG00000128944	54.02807201	0.359878259	0.147060789	2.447139447	0.014399512	0.067308413
13321	ENSG00000166133	ENSG00000166133	52.5760621	-0.201953923	0.135388803	-1.491658966	0.135788571	0.291316556
13366	ENSG00000140326	ENSG00000140326	118.6668655	-0.300753132	0.103789921	-2.897710388	0.003758975	0.029401539
13378	ENSG00000067369	ENSG00000067369	187.5807981	0.033554727	0.076091633	0.440977883	0.659229008	0.793640166
13402	ENSG00000140263	ENSG00000140263	95.64879207	0.206956472	0.132674242	1.559884345	0.118787215	0.267624089
13444	ENSG00000104093	ENSG00000104093	1180.537073	0.371263569	0.103961311	3.571170507	0.000355389	0.00770841
13452	ENSG00000069966	ENSG00000069966	173.3922086	-0.273448892	0.108887655	-2.511293799	0.012028954	0.059997885
13469	ENSG00000069869	ENSG00000069869	40.87973361	0.369585384	0.190695162	1.938095227	0.052611606	0.155519748
13496	ENSG00000069667	ENSG00000069667	795.64061	-0.411431883	0.119443149	-3.444583348	0.00057194	0.010172057
13502	ENSG00000103642	ENSG00000103642	197.6165421	0.345144398	0.100694101	3.427652616	0.000608824	0.010546476
13518	ENSG00000103671	ENSG00000103671	146.6122842	0.207333398	0.095553682	2.169810649	0.030021193	0.108028512
13525	ENSG00000166839	ENSG00000166839	119.5538616	0.147600868	0.121721914	1.212607188	0.22528004	0.401149977
13571	ENSG00000137807	ENSG00000137807	11.54667318	0.65874471	0.300094822	2.195121878	0.028154856	NA
13582	ENSG00000166192	ENSG00000166192	14.08524937	0.398269958	0.348375209	1.143221295	0.252946723	NA
13595	ENSG00000159322	ENSG00000159322	719.2252398	0.103705012	0.055861365	1.85647113	0.063386434	0.175454068
13596	ENSG00000067141	ENSG00000067141	45.51289479	-0.446124394	0.205426384	-2.171699587	0.02987833	0.107718684
13638	ENSG00000169371	ENSG00000169371	34.76903405	-0.168946878	0.174866883	-0.966145649	0.333971305	0.519402918
13664	ENSG00000136381	ENSG00000136381	478.5404262	0.060083934	0.052698159	1.140152429	0.254222802	0.435224378
13671	ENSG00000185787	ENSG00000185787	896.4132618	0.060019014	0.055822562	1.075174842	0.282296457	0.467814653
13697	ENSG00000197978	ENSG00000197978	13.97440893	-0.327841633	0.3263941	-1.004434922	0.315169024	NA
13718	ENSG00000140612	ENSG00000140612	340.6848808	0.111480214	0.070575837	1.579580473	0.114202974	0.260564344
13735	ENSG00000140545	ENSG00000140545	85.63925683	-0.283176841	0.147511157	-1.919697774	0.054896086	0.15966841
13744	ENSG00000166821	ENSG00000166821	12.47516913	-1.022602553	0.316532398	-3.230641034	0.00123513	NA
13783	ENSG00000140450	ENSG00000140450	129.2360851	0.302424482	0.142187488	2.126941595	0.033424936	0.115980977
13817	ENSG00000103126	ENSG00000103126	593.3800314	-0.109625619	0.06071733	-1.805507901	0.07099524	0.189072438
13818	ENSG00000086504	ENSG00000086504	146.6127606	0.197187229	0.100486841	1.962318923	0.049725365	0.149468524
13822	ENSG00000090565	ENSG00000090565	215.5180869	-0.220683591	0.107366638	-2.055420516	0.039838406	0.130113319
13857	ENSG00000103275	ENSG00000103275	468.0205459	-0.132693278	0.054620558	-2.429365123	0.015125291	0.069403953
13859	ENSG00000007520	ENSG00000007520	155.2970788	0.031806958	0.090144461	0.352844288	0.72420518	0.836239671
13868	ENSG00000131634	ENSG00000131634	319.347802	-0.458052503	0.14708401	-3.114223665	0.001844296	0.019170245
13872	ENSG00000138834	ENSG00000138834	1389.777908	-0.248166903	0.053951369	-4.599825861	4.23E-06	0.000719123
13937	ENSG00000103145	ENSG00000103145	31.46400194	0.312784143	0.154247801	2.027802934	0.042580365	0.135693892
13941	ENSG00000008517	ENSG00000008517	662.2184994	-0.114477679	0.109885445	-1.041791101	0.297508541	0.484688249
13954	ENSG00000140987	ENSG00000140987	13.1598695	-0.3075295	0.274775008	-1.11920477	0.263052791	NA
13960	ENSG00000167984	ENSG00000167984	724.4799471	-0.349615767	0.097299605	-3.593187929	0.000326657	0.007301245
13962	ENSG00000213918	ENSG00000213918	335.4103941	-0.126072786	0.071215087	-1.770310076	0.076675501	0.199027861
13976	ENSG00000089486	ENSG00000089486	271.7444946	-0.124218357	0.091487471	-1.357763588	0.174538712	0.341971945
13983	ENSG00000103199	ENSG00000103199	121.9563055	-0.349745568	0.125969203	-2.776437091	0.005495827	0.036598996
14032	ENSG00000186260	ENSG00000186260	124.9702252	-0.184630538	0.135629695	-1.361284026	0.173423949	0.340476277
14088	ENSG00000188215	ENSG00000188215	68.99813678	0.04557515	0.120473569	0.378299992	0.705207751	0.823524617
14107	ENSG00000140743	ENSG00000140743	177.1790956	-0.003282411	0.129175761	-0.025410425	0.979727596	0.989773152
14125	ENSG00000122257	ENSG00000122257	588.9310906	-0.060709103	0.053722989	-1.130039573	0.25845955	0.439717868
14141	ENSG00000188322	ENSG00000188322	235.0863644	-0.365129381	0.128333123	-2.84516867	0.004438791	0.032211376
14146	ENSG00000188603	ENSG00000188603	53.43622642	0.167352471	0.137838728	1.214117926	0.224702695	0.400485884
14164	ENSG00000213658	ENSG00000213658	27.12376095	-0.318486253	0.196376275	-1.621816347	0.104842677	0.245915904
14165	ENSG00000254206	ENSG00000254206	49.38565694	-0.338759749	0.152579357	-2.220220061	0.026403833	0.099968909
14204	ENSG00000198064	ENSG00000198064	28.10604638	-0.100074712	0.20346773	-0.49184562	0.622828484	0.7662974
14208	ENSG00000180035	ENSG00000180035	52.67486459	-0.239592792	0.16629538	-1.440766373	0.149650697	0.308973233
14211	ENSG00000179958	ENSG00000179958	19.25772178	-0.277145207	0.228106861	-1.214979706	0.224373832	0.400081718
14218	ENSG00000169951	ENSG00000169951	102.4919857	-0.059413087	0.110209856	-0.539090503	0.589824408	0.741716033
14241	ENSG00000151006	ENSG00000151006	27.40719887	-0.00963078	0.192840769	-0.049941617	0.960168913	0.979328973
14270	ENSG00000171241	ENSG00000171241	10.33662327	0.452078459	0.344428709	1.31254581	0.18933604	NA
14279	ENSG00000102893	ENSG00000102893	503.1837515	0.109716213	0.063903608	1.716901704	0.085997133	0.214233658
14304	ENSG00000103494	ENSG00000103494	19.55404476	-0.692379035	0.265056274	-2.612196362	0.008996257	0.049631857
14330	ENSG00000187193	ENSG00000187193	1.768132579	-0.325730225	0.636595855	-0.511675065	0.60887844	NA
14378	ENSG00000254788	ENSG00000254788	0.119292276	0.367750835	2.567250271	0.143246975	0.886095132	NA
14381	ENSG00000140931	ENSG00000140931	473.4481418	0.117681001	0.066015166	1.782635835	0.074645602	0.195790652
14383	ENSG00000135720	ENSG00000135720	414.8752798	-0.030526213	0.056192906	-0.543239619	0.586964831	0.739711157
14387	ENSG00000172840	ENSG00000172840	59.57258348	-0.185775307	0.161260055	-1.152023093	0.249311584	0.429940881
14420	ENSG00000159753	ENSG00000159753	326.4189418	-0.355111536	0.114463491	-3.102400001	0.001919584	0.019707402
14428	ENSG00000102901	ENSG00000102901	97.38996592	-0.448457858	0.121096577	-3.703307465	0.000212807	0.005872666
14436	ENSG00000205220	ENSG00000205220	202.8901428	0.31310063	0.08508181	3.679994956	0.000233239	0.006188982
14447	ENSG00000103064	ENSG00000103064	256.4636654	-0.23288361	0.111799337	-2.083050018	0.037246665	0.124643265
14460	ENSG00000132612	ENSG00000132612	174.5530143	-0.118567815	0.083882303	-1.413502139	0.157508133	0.319748853
14462	ENSG00000258429	ENSG00000258429	33.09370749	-0.189155996	0.186919009	-1.01196768	0.311553507	0.498180499
14479	ENSG00000157349	ENSG00000157349	50.28525431	-0.259113857	0.142980265	-1.812235112	0.069949876	0.18689335
14520	ENSG00000186187	ENSG00000186187	46.90885301	0.243904576	0.14267729	1.709484221	0.087361292	0.216756522
